,TCGA-0001,TCGA-0002,TCGA-0003,TCGA-0004,TCGA-0005,TCGA-0006,TCGA-0007,TCGA-0008,TCGA-0009,TCGA-0010,TCGA-0011,TCGA-0012,TCGA-0013,TCGA-0014,TCGA-0015,TCGA-0016,TCGA-0017,TCGA-0018,TCGA-0019,TCGA-0020,TCGA-0021,TCGA-0022,TCGA-0023,TCGA-0024,TCGA-0025,TCGA-0026,TCGA-0027,TCGA-0028,TCGA-0029,TCGA-0030,TCGA-0031,TCGA-0032,TCGA-0033,TCGA-0034,TCGA-0035,TCGA-0036,TCGA-0037,TCGA-0038,TCGA-0039,TCGA-0040,TCGA-0041,TCGA-0042,TCGA-0043,TCGA-0044,TCGA-0045,TCGA-0046,TCGA-0047,TCGA-0048,TCGA-0049,TCGA-0050,TCGA-0051,TCGA-0052,TCGA-0053,TCGA-0054,TCGA-0055,TCGA-0056,TCGA-0057,TCGA-0058,TCGA-0059,TCGA-0060,TCGA-0061,TCGA-0062,TCGA-0063,TCGA-0064,TCGA-0065,TCGA-0066,TCGA-0067,TCGA-0068,TCGA-0069,TCGA-0070,TCGA-0071,TCGA-0072,TCGA-0073,TCGA-0074,TCGA-0075,TCGA-0076,TCGA-0077,TCGA-0078,TCGA-0079,TCGA-0080,TCGA-0081,TCGA-0082,TCGA-0083,TCGA-0084,TCGA-0085,TCGA-0086,TCGA-0087,TCGA-0088,TCGA-0089,TCGA-0090,TCGA-0091,TCGA-0092,TCGA-0093,TCGA-0094,TCGA-0095,TCGA-0096,TCGA-0097,TCGA-0098,TCGA-0099,TCGA-0100
Gene_391,3.277202882,2.95145723,2.84042277,1.402009396,1.627080693,3.951677681,3.595114056,3.290567239,2.027378681,3.98522975,2.258334499,5.210973709,1.871216034,2.090401561,2.520042082,4.15224952,2.67102145,2.769982976,2.234917672,3.108206878,2.623829136,1.836476533,2.896913156,2.931177983,8.801307803,2.002681356,1.786595992,3.125258908,1.654637235,1.5895881,1.325183122,1.84543167,1.868350819,1.430993435,2.398534994,0.832776006,3.476002375,2.05772913,2.214680526,3.645295766,3.273539956,1.983865033,3.407215463,5.897020976,1.638708136,3.962548408,1.55806884,4.892547021,1.904151441,1.868131811,4.828834193,3.899262657,1.93567038,2.897025061,1.906032868,1.225845881,2.988114418,2.274565206,1.69398412,5.219269971,1.722867253,2.921184873,4.664384032,2.391623265,1.883086667,3.154639266,3.413881323,4.213443928,6.928232469,2.162693623,2.997944847,1.44106128,3.793118484,2.979806368,2.485951045,1.995649864,2.283676073,3.059239957,1.676846265,2.331333009,2.741044417,1.258839087,1.606971461,1.954232888,5.954313211,1.794340291,2.64350104,1.615618938,1.843744216,1.322462877,3.800570463,1.401056887,4.278085116,3.434765303,2.617707871,4.349291454,12.82761974,3.451340894,1.552660155,5.723089774
Gene_392,2.983376546,7.81122421,2.110605534,5.160182832,2.718068763,10.26114236,2.361270029,12.19266229,3.386893151,4.151552576,6.360876752,1.833309594,4.412972166,2.34813954,2.931632513,2.833550811,3.61902759,3.543419295,2.038883879,2.893384967,0.846057538,4.459723785,6.340583836,2.990121507,1.217730516,3.941154963,1.855427711,2.97772079,3.829577806,3.572355527,4.666585393,2.924695345,2.964418243,3.929040259,2.622960693,1.927162648,3.407603344,1.545841637,2.610534335,1.364941545,2.059768677,2.102925692,1.661784395,4.712723335,4.522187332,5.243589964,2.474597827,2.188455417,4.062475036,2.898537929,2.891451807,0.761929955,3.967980605,3.713547025,2.710930106,4.08746056,3.672420549,1.918718389,2.435389919,1.642315937,5.646972119,4.430844683,1.809483292,3.704090532,3.124568418,1.929042059,2.892622425,4.175325623,4.349060148,8.723249766,2.849502953,2.413566509,3.600490665,2.480645306,2.029009575,1.711051993,0.489765897,3.925209459,1.198430919,1.750800791,3.146283124,2.314622489,7.961748405,1.278106919,8.325811828,5.421065075,4.282548141,5.582608209,3.327781945,1.159946057,3.516358161,1.296492193,2.087190411,2.614202164,1.723692412,4.362399435,2.44274208,3.335605144,2.705518075,2.895302453
Gene_393,1.744671626,1.511313707,2.51712069,1.67689331,5.456337911,1.365857529,8.745166568,3.161392401,2.814158978,2.074804382,3.775227011,2.454351311,3.158941797,4.140893491,3.798684166,5.052739647,3.557010827,1.689387701,0.960890646,3.020785403,3.042658309,7.120407148,2.56531093,3.278041537,4.009185899,3.513821039,4.14528646,1.805604332,1.668319501,2.36249812,0.916646667,2.665016382,1.954644731,3.193465424,2.380869139,1.636048026,5.235322419,2.832782806,4.184676582,2.979505152,3.428070497,1.376442315,5.15028345,4.217914557,2.692795436,3.139303773,4.487532204,2.256917396,1.231779403,2.278159802,2.93349559,2.674547224,5.25291457,1.682109744,1.792040088,1.60155775,3.368173292,1.267419728,3.942749013,1.704987432,1.846789674,6.587096305,5.034377401,2.885235884,1.411257181,7.442532854,2.464131034,3.076493543,4.28862807,1.018725562,1.973840888,2.627315572,2.901883056,1.416510679,3.200057667,2.764528793,6.256737133,4.482340731,2.375890005,2.464441615,4.514292096,3.132439658,1.369482998,7.743822414,1.657094311,9.388492824,3.366849569,1.978382032,0.832338274,4.008360219,1.252128255,3.249974919,7.147883874,1.53904265,3.931526237,1.811581449,4.790212475,2.809232572,2.692495075,4.971114974
Gene_394,3.715994053,1.817851812,6.642953779,1.261229146,3.120048504,1.80140633,1.292253568,1.54173668,2.652175483,3.237700586,4.615710985,5.686063919,3.123154577,2.17799202,4.5699792,1.999064374,1.22408391,4.34708609,5.269607733,1.802355059,7.24572458,3.638335,3.376977197,2.099411255,4.520598444,1.268469349,2.29355904,1.884039952,1.412743594,4.184945695,3.223827242,4.064723628,2.365170224,4.44837907,2.825176606,2.146689382,1.974974757,1.008584756,4.865578658,4.597223731,11.74801687,2.299496412,1.947610427,1.161000796,4.392871757,3.91538325,5.905534486,1.718890441,3.889119499,2.093798147,5.322047496,3.554120237,1.248762405,2.545689356,1.026282345,1.519466283,1.566120054,1.972948798,2.383707641,2.951435162,2.878510147,2.686045628,3.209748914,1.45514082,2.819584003,5.569078015,2.502020453,3.481058391,3.322815135,4.183441425,3.137949151,4.148233638,3.503090888,3.77591412,3.390793013,1.643133889,1.513792099,2.278201397,5.905122911,2.494712465,3.173324392,1.016481179,2.994780531,2.837586904,0.714151982,3.143838391,1.190662318,1.891415362,4.469318815,2.940929722,2.172274889,2.081236941,2.20560949,2.945988685,1.491345259,4.769343832,1.531454842,1.146221905,4.461908396,2.184832874
Gene_395,2.815753208,3.770906821,1.897014863,2.91122186,3.758829068,6.181849156,2.105326483,2.156585966,3.602627029,3.017101137,2.53826841,6.02757631,1.172081661,1.335261663,1.178873157,4.957194623,3.516132488,1.369748927,2.556101649,2.680925855,0.900675889,2.986608803,1.508667738,3.870308708,1.53193153,3.033083959,5.192862655,4.425043197,3.502869332,2.609952995,1.283958497,2.182458688,2.42782772,2.342195713,1.262683072,3.377775553,1.506128067,5.888813132,2.927095378,4.435459926,4.389856638,7.682659842,2.977072701,2.236628001,2.258288904,5.74339972,1.404782227,1.752314895,3.060247761,2.518343321,4.409768655,1.391877258,2.628798759,2.475628068,1.590228974,4.217869152,2.596353226,2.542029289,1.799750909,2.259327514,1.63098839,4.186575902,4.555831216,6.296731961,3.377131527,2.294214923,2.150108677,3.474060288,3.005463435,2.491527377,2.384431453,4.882196448,2.190382811,5.329929246,2.977452583,2.261570745,1.835588938,2.516169323,3.496221575,2.251267792,4.158555492,2.195743211,2.553864517,1.428539793,3.595699034,2.378362328,5.9860709,3.866713837,2.835589599,5.015775324,3.328608753,4.500236993,1.766171572,3.423263819,3.495096305,1.255619991,5.773697744,1.521708735,1.419803977,0.654199606
Gene_396,3.445014005,1.195383777,2.099166281,4.13271342,2.99225252,1.990033295,1.227108078,2.575886012,4.168839217,3.859039134,6.641849195,1.960639535,1.407032889,3.173945621,3.021370735,2.711684948,1.871613691,0.721307638,1.643278561,3.591371752,3.132971137,4.404523144,3.230351499,3.92752172,3.984317421,2.746253407,2.755914631,0.634808934,1.957577929,2.000302936,2.574352731,1.707158995,4.343941027,1.749351272,4.717204328,1.68105653,2.009950514,1.934973872,2.120990073,4.90041048,2.308176193,2.337710665,1.875924653,2.387157346,3.028974928,2.441028736,2.5215005,4.517755035,3.116855766,1.528913863,2.604829911,2.076793067,3.527230418,2.861854679,4.783418246,1.877571823,2.468942494,1.596706265,2.662055406,1.260753416,3.192301988,2.643939943,2.937598377,4.031212994,3.041653386,1.435640702,2.058677142,2.611459379,2.307005273,2.452286808,6.114886781,2.858159034,3.290797078,0.995608921,3.947183656,11.31332167,5.327206906,2.181264835,8.50393257,2.755911341,3.168547048,2.37805254,2.347475665,0.883337796,4.02992198,2.343161056,2.474330009,3.116369873,2.209377679,3.101585364,4.960617628,3.328116994,2.517462454,2.555511625,3.005057761,1.79306214,3.015995176,3.827781706,2.839869351,2.198847921
Gene_397,2.354782202,3.766267358,1.56817402,1.807186883,1.217195562,2.764885848,4.182645068,5.289590926,5.896346499,1.924686176,3.08026454,2.22296931,6.195492281,5.21595997,2.956587464,1.994357866,0.484798733,1.327370731,1.076649195,1.319012981,6.954742556,1.422590198,1.599239978,1.715557214,9.966927525,2.634712021,4.468720531,2.967434295,1.007825955,5.849286768,3.321938093,2.55778976,6.553922545,2.285821621,2.528920211,2.287475116,4.655948469,4.083324422,3.124609861,1.606593705,2.258911822,1.606339305,4.855848772,1.236934722,6.032645238,5.174933241,1.717269543,2.207273113,1.903672276,3.370688071,5.50812411,4.91754616,2.189196898,5.09063987,4.883738522,2.473373592,2.705456774,5.875887088,4.614395808,5.014792237,9.901557381,3.573814484,3.198981124,5.36002549,7.34419684,2.002313045,2.457318561,1.633483237,3.226425884,4.240279988,1.691408067,4.791759923,2.166984444,2.080492455,4.782527281,1.988597708,1.347499646,3.942553284,2.545046323,4.948227425,4.122646598,1.134112968,5.247581017,7.027808884,4.557625456,4.650292923,2.401669113,2.141812264,3.022917267,4.305755771,4.251903666,2.183892153,2.07595326,1.290362616,3.756395908,2.236941124,2.338424943,6.449080677,3.666342068,3.194559936
Gene_398,4.116892558,5.53065915,1.210773752,2.048659714,2.420399479,1.66667235,2.380687267,1.251612286,4.310653989,2.098552255,3.005602957,2.788919681,3.592001976,0.794180282,3.404614988,2.368967343,3.331531018,1.5072298,3.342894456,5.20310691,2.988833358,1.899099045,1.941060171,3.625965691,3.614025168,3.248752223,2.667755508,3.008615444,2.631477455,2.246917957,3.969890272,3.174208851,5.182413275,4.751368539,3.122831949,3.660831534,1.684394863,2.614846147,3.226285305,1.231991508,3.369320292,1.6826779,1.777500306,2.086018492,2.677133592,1.399319044,4.171692118,2.970437118,7.117022966,3.158319959,3.616123476,1.773700188,1.505454513,3.704610264,1.573582736,3.74688468,6.380600633,4.361797937,3.615475232,3.110391352,2.243461578,2.566952584,2.048864348,1.408179719,2.766861572,4.730091424,1.42703768,5.469833714,4.995772808,3.315138531,3.328503069,2.476575602,2.775992391,2.15589783,2.761624349,2.915126108,6.963080661,3.606753363,2.448066344,2.587123541,1.902884449,2.066353455,4.285974065,2.123395481,1.996173358,2.021305727,1.887796874,4.775948236,2.91932241,2.360427361,2.758372467,3.030250395,1.870775853,1.356899335,5.308192379,4.454932332,3.283471664,4.30422444,7.079349495,2.079854935
Gene_399,1.552680778,3.78391168,1.305501183,2.770385075,2.341482538,3.807389913,2.13584553,4.952462308,1.871159416,3.86862958,1.947980402,3.575937028,1.636691959,2.685704503,5.264813883,2.87917156,4.911299597,2.682804654,2.111662115,2.96237481,3.703203767,1.048363164,3.529451661,1.699072329,1.500474076,3.558319324,5.308192935,3.028910829,1.38029373,1.943945644,2.205306304,2.998309021,2.622321714,3.482028066,4.481628188,3.22964521,4.259025364,2.375350117,14.12508409,3.584397136,3.826782285,6.545909856,2.840810508,1.968448845,5.223757774,5.379371164,2.93513413,6.55228451,2.607409228,4.332485841,5.799468053,2.85526457,3.415756718,4.540365682,2.263489267,1.809271254,5.293559564,3.168894907,2.111091748,2.849257363,3.505265084,1.240296335,3.888394894,3.334167763,6.218629473,2.436358098,5.411675325,2.658274503,2.914175826,3.128255886,7.741741503,1.462657082,3.481758873,2.776290596,2.679773884,3.638259397,4.725628347,3.545985233,5.04098929,2.39772268,2.653087061,1.648003283,7.326169824,2.475998541,2.342907224,3.681540806,4.728177068,1.923140226,4.920173227,2.33578749,5.55839711,2.074137694,3.926402697,2.77695474,1.547763643,1.339126819,1.874840464,4.465041219,1.028830173,3.21225437
Gene_400,3.075431637,1.172164669,1.824949705,1.823226205,2.790848679,5.658551221,4.652854786,2.270149698,1.795513862,1.247090307,2.249472531,1.734304364,2.669592954,2.720653018,2.14300068,2.165557664,1.921493195,2.103831596,5.573134683,3.521559816,3.545485619,4.508531334,4.313550296,5.542148248,3.648109378,3.011903348,2.023066341,1.800247228,4.225462114,2.571456606,1.377210566,0.954549241,7.955105385,1.660355753,1.928766427,5.023058251,1.485442464,3.545591501,6.75976696,7.821803416,2.173363261,2.701971127,2.229568488,2.693994005,5.202481813,1.350322919,3.758343862,2.465146366,5.38841102,5.247280544,2.217619339,2.571808825,4.247715766,4.444469423,0.789587474,4.240898886,6.191893559,3.088868007,4.371421365,5.151964321,3.036777301,4.084157256,2.735579369,2.648294702,1.952731743,2.963915575,6.982649418,1.731092212,3.700383498,3.191456957,5.68262847,6.242911469,1.712340671,2.039882634,2.096369143,2.133791205,2.227268076,3.233393677,1.775898536,1.90523289,1.830711785,3.477495137,2.632978801,2.409331378,1.784360613,1.218929439,6.145787352,2.352870698,10.5407239,4.000405358,6.784403782,4.467118812,2.942495641,2.016112639,1.667924505,4.757990944,3.103458158,3.699695505,4.084959249,3.247830366
Gene_401,2.146999371,4.510243916,2.46183394,2.844207962,3.891113266,2.639312051,1.095352326,4.573568494,5.090949803,1.088109682,1.613417173,7.477808806,3.052672203,2.723112797,2.196375049,1.623604495,2.466477893,4.424739336,2.697056573,3.688212941,6.572232483,2.033505009,3.16273592,4.491545179,1.704971139,2.97137977,6.932096289,2.293031657,4.637489988,2.533068874,6.684514005,1.193948708,2.808015751,1.29767299,1.914701224,1.909021119,2.378623232,1.500583938,2.622505664,3.422027639,1.263705697,1.978885396,9.684203631,3.204700279,1.09541074,1.349544418,3.043329428,2.858602929,2.026436029,8.138919881,10.06802349,2.381685237,4.205858494,4.31278163,4.608657361,1.973793527,7.168702018,2.626629333,3.356826523,2.721060666,2.534906908,3.124274918,1.50239006,1.014528011,2.443202703,1.750298214,3.574237401,3.376687095,2.736664956,5.701831251,2.7098307,1.311176176,2.430696591,4.881652958,1.059580064,2.593431329,3.62455317,10.23815233,4.973524872,2.904636321,3.526760038,1.052483195,1.608237578,3.763983491,2.946398857,3.140464106,2.765046153,2.71137138,2.861841573,1.60316918,2.424284705,1.459286597,1.994117849,4.942901488,2.483388218,3.661671502,2.87958814,2.242416696,1.641672676,2.225479001
Gene_402,2.979004615,3.633065281,2.889745489,3.761207912,1.271141034,4.192642816,1.546310591,4.444877496,3.494544093,1.067057883,3.929379055,4.470716425,5.098463553,1.8509534,2.973398043,3.846734827,3.928129796,3.335959623,2.196097405,4.454754163,4.467861951,2.516479364,1.837163118,1.889001401,5.378496411,4.372518647,2.691180941,2.460620112,1.122891011,2.605955618,1.498466756,2.943206809,4.916631411,1.664915254,3.062689282,4.476716623,3.034806595,2.091765652,2.732435136,4.386906707,3.099649157,2.71370459,4.845602357,3.516474534,1.48966131,3.727382822,4.37007153,1.464248009,0.874266747,1.614513488,2.582479945,4.503676992,1.741111988,3.587875101,0.640061786,2.974730243,2.218052976,7.762460749,1.055439066,2.698643552,1.052206433,2.065032848,1.161163497,8.588244676,2.27555975,2.446076356,2.660816784,1.543205279,4.607195714,3.743784779,4.301523152,1.478486692,4.795402314,4.526371566,2.420086982,4.252514852,3.115332262,1.225072755,2.480839594,2.136662391,2.836893581,4.529280713,1.196414697,2.177573201,1.802331823,1.84145192,1.80118625,2.812532091,3.531023338,3.235432068,2.98271543,3.70940781,8.93667027,2.909396604,4.529308149,4.402144098,6.612072081,3.597572932,1.782188154,3.16591135
Gene_403,3.081971137,4.086101367,1.756462187,5.120031221,2.72540918,4.135836589,3.173504758,2.890112386,3.055454045,3.803782649,7.237873133,0.991348945,3.560857813,2.778701961,2.487919245,0.833902232,3.633163806,2.553626949,1.791020853,2.776635621,2.348096229,1.137466495,2.840818911,3.632920117,2.065522648,3.098308807,2.869265252,4.58479829,2.580940334,4.057414384,2.324078513,7.269307124,2.18491997,1.92996224,2.585073499,1.888892252,1.455969182,3.911031606,0.587825963,1.898821294,1.389741895,2.918543528,0.909775116,3.574857883,3.773658531,1.20164443,2.990083614,3.518481984,4.34988839,1.30412893,1.215557329,5.762230336,1.802284717,2.088190523,3.730518611,1.514975835,2.379940038,4.245553273,1.335691174,2.116995434,1.547496076,1.846020591,4.917618114,5.487823984,3.092305919,3.547009458,3.498825884,1.942220705,3.062021296,1.422400312,1.683231159,2.602829771,1.59921759,1.438551146,1.90417927,4.821894317,5.921380279,2.674386442,3.636782864,2.050847124,0.967709445,1.738875708,2.32990614,2.916792755,2.584448005,2.361217068,2.039456772,3.228221196,1.374450632,4.059384478,2.027542677,7.641157725,2.3217988,2.138088356,2.051675765,2.148776683,3.682581605,2.661425547,4.452834381,3.428801329
Gene_404,2.761423285,3.275521745,4.943993691,3.774802191,3.127639281,3.358086365,1.527538448,9.834022856,3.539773919,3.720869384,2.679563226,0.861755189,2.380542035,2.823489604,1.801430532,1.793597529,2.294176645,3.997880804,5.093051387,2.960865065,2.046867626,2.267794402,2.856985366,3.031371211,3.378661392,2.182170575,3.541837167,3.4045699,2.231008269,1.150566568,1.746356573,5.95241883,1.165574622,5.252799229,1.145349179,1.846745474,2.253851447,6.626995549,2.75403051,2.442439707,1.702890299,3.528879764,2.103580258,2.424191469,2.272368654,3.895924814,3.978455888,1.741602658,1.986493461,1.890914713,2.979263192,4.277408888,2.99916124,0.909078484,3.974411128,1.384729157,1.900999508,3.001810728,2.60662706,4.205392374,2.002955188,1.676474554,2.326066486,4.430487698,3.724141798,2.839346738,5.275015375,4.8183335,4.031913665,1.508337556,4.021357446,2.456704645,2.231173956,1.932325625,2.494633234,1.9879881,2.959076274,2.493103748,3.035175494,3.584560129,2.346247901,1.880153431,0.996803803,3.99613186,2.827470884,2.489076629,4.883968914,1.427235567,2.795804445,1.678617738,3.773499903,0.893087571,4.063350304,3.980192136,1.71342413,2.809958893,1.731933354,3.36624618,4.096424638,1.644621336
Gene_405,1.421376363,4.703084525,7.174874683,3.48066556,3.611852304,2.30246367,2.974315721,3.239310967,2.481128587,5.33842284,2.969437016,3.167048258,2.506828667,2.637497002,4.999586133,2.924001385,2.958396878,2.977550668,2.265382642,1.344510481,5.967255304,4.637368195,5.07599125,1.590010413,5.598284029,7.267667446,4.583263079,6.19604513,4.05084015,1.780147451,3.503687324,1.632036547,2.016398362,3.184006197,2.977277331,3.426494419,1.109551082,2.516530146,3.57690982,3.951861905,4.08322244,3.082155317,2.248780176,3.492910848,2.33998248,4.265366859,3.365760622,2.635673973,1.850586177,4.757573266,3.594930732,7.779443751,3.536401314,3.687535856,1.306518012,3.174792227,2.320391388,4.109149793,3.213440666,4.448809759,7.895536162,1.823611448,4.363843823,3.825910903,7.312954716,3.867824812,3.671885159,4.160880105,4.308686298,5.624798224,1.804549065,2.23408246,6.47302188,1.020857058,2.605528094,2.929348353,2.48816144,5.992292239,3.44860186,2.239702283,1.97940312,3.129623749,4.86943064,2.913059943,2.541589907,1.920063303,3.277298382,3.187654122,1.89248488,4.541276264,6.379065764,2.785699431,3.161570259,1.564447442,3.929824478,3.42837747,2.309307648,1.874334645,6.846825552,3.291637358
Gene_406,1.718006062,4.169400024,3.0490457,2.799514936,4.433895964,0.736105709,1.101287769,5.417364065,2.548586627,2.195948034,1.392528982,2.994941427,3.185559379,5.586803623,3.274687968,2.33636441,3.329554049,4.733875829,4.244439784,3.708833459,3.118309178,2.032641937,1.621903718,1.498548486,3.310115702,3.487342675,4.698072139,3.599755499,4.597146223,2.54651736,3.996509007,1.647509484,2.637699337,1.087908666,2.761550585,5.014798504,2.815402752,3.899750186,3.116132367,2.043751508,2.476078589,4.902975407,3.889719425,1.996113619,1.35834117,3.014467784,2.032080384,2.487510709,1.313622658,4.573946636,2.589619869,2.793596924,1.792363056,2.366252895,2.889923087,2.000448463,2.440173455,5.436555675,1.133124674,2.98106569,1.835408305,5.302853092,2.483419273,1.610303568,2.440480585,3.237550835,10.88963292,0.946575053,1.492484129,5.220584873,1.278286077,2.731404543,2.134681725,1.973459268,2.494039518,2.301724534,4.611396812,5.281168361,3.364071451,2.415638717,3.093289029,4.065402619,4.485496327,3.270763433,5.834746243,1.997195553,4.80654316,3.865843626,2.003708697,3.053666322,3.160451159,2.531934867,2.518169503,1.268184289,1.925848006,2.412862818,2.041563233,1.772104752,4.620697541,2.580640068
Gene_407,8.031496388,3.038529707,4.572579997,2.449634862,1.952601561,3.100069723,5.195319039,2.59987608,3.398686699,3.091882769,2.588295469,2.655379991,1.649979206,2.70325265,3.768386711,3.151429184,2.980497592,3.905968325,2.996567465,2.737261504,3.92583946,2.91042701,2.415007404,3.435406048,2.670834037,2.361373099,2.937947219,2.955138215,1.56547241,3.211105382,6.843206611,1.665614966,2.114275368,10.91363704,1.802065768,5.171666818,2.424552381,2.801261905,2.545726565,3.363056761,1.23383032,2.983598817,2.221803104,1.070861059,4.760937077,0.947667683,7.958361327,3.700531998,1.376442271,5.307106779,1.867891522,1.910926224,1.104634867,1.764766788,1.871828226,4.092160388,4.872450207,1.461707994,3.112013625,1.083149145,3.117939564,8.012798616,1.116382766,1.636674974,3.910391932,4.14787949,1.697983936,5.6790892,1.807981056,6.276006081,3.436061298,5.132575223,3.272041373,3.775308315,3.877017852,4.818165584,2.674028401,1.733336359,2.61308218,1.9469345,2.011667432,6.217628848,3.71123218,3.626865371,4.647464357,3.701563309,6.913933667,0.953780074,1.650707022,1.914897461,1.366348375,2.876175285,2.944580458,7.298494685,4.271198944,2.10904826,3.480513152,1.090362206,2.918668775,2.841674972
